Algorytm,Poziom_trudnosci,Czas_ms,Odwiedzone_stany,Przetworzone_stany,Max_glebokosc
BFS,7,0.077,48,23,3
DFS,7,623.022,301331,301309,20
A* (Manh),7,0.089,9,4,3
A* (Hamm),7,0.033,9,4,3
BFS,7,0.075,41,19,3
DFS,7,803.658,385540,385522,20
A* (Manh),7,0.094,10,4,3
A* (Hamm),7,0.036,10,4,3
BFS,7,1.405,811,387,7
DFS,7,1601.624,776222,776209,20
A* (Manh),7,0.292,17,8,7
A* (Hamm),7,0.068,17,8,7
BFS,7,0.061,35,16,3
DFS,7,0.016,9,4,3
A* (Manh),7,0.062,9,4,3
A* (Hamm),7,0.028,9,4,3
BFS,7,0.008,4,2,1
DFS,7,0.007,4,2,1
A* (Manh),7,0.024,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.07,44,21,3
DFS,7,687.346,333961,333943,20
A* (Manh),7,0.093,10,4,3
A* (Hamm),7,0.035,10,4,3
BFS,7,0.199,122,57,5
DFS,7,0.022,11,6,5
A* (Manh),7,0.08,11,6,5
A* (Hamm),7,0.038,11,6,5
BFS,7,0.064,41,19,3
DFS,7,792.45,385540,385522,20
A* (Manh),7,0.094,10,4,3
A* (Hamm),7,0.036,10,4,3
BFS,7,0.077,44,21,3
DFS,7,695.486,333961,333943,20
A* (Manh),7,0.094,10,4,3
A* (Hamm),7,0.035,10,4,3
BFS,7,0.033,17,8,3
DFS,7,0.015,7,4,3
A* (Manh),7,0.049,7,4,3
A* (Hamm),7,0.023,7,4,3
BFS,7,0.073,44,21,3
DFS,7,683.649,333961,333943,20
A* (Manh),7,0.165,10,4,3
A* (Hamm),7,0.038,10,4,3
BFS,7,0.165,100,44,5
DFS,7,0.043,23,12,11
A* (Manh),7,0.088,12,6,5
A* (Hamm),7,0.041,12,6,5
BFS,7,0.054,35,16,3
DFS,7,0.014,9,4,3
A* (Manh),7,0.061,9,4,3
A* (Hamm),7,0.027,9,4,3
BFS,7,0.184,122,57,5
DFS,7,0.02,11,6,5
A* (Manh),7,0.079,11,6,5
A* (Hamm),7,0.037,11,6,5
BFS,7,0.973,616,297,7
DFS,7,47.436,23053,23036,20
A* (Manh),7,0.142,17,8,7
A* (Hamm),7,0.12,34,15,7
BFS,7,0.47,295,139,5
DFS,7,83.781,42403,42385,20
A* (Manh),7,0.115,12,6,5
A* (Hamm),7,0.047,12,6,5
BFS,7,0.342,213,101,5
DFS,7,616.907,301329,301305,20
A* (Manh),7,0.127,14,6,5
A* (Hamm),7,0.05,14,6,5
BFS,7,0.032,17,8,3
DFS,7,0.015,7,4,3
A* (Manh),7,0.049,7,4,3
A* (Hamm),7,0.024,7,4,3
BFS,7,0.259,158,76,5
DFS,7,254.058,125430,125419,20
A* (Manh),7,0.12,14,6,5
A* (Hamm),7,0.051,14,6,5
BFS,7,0.242,147,70,5
DFS,7,615.716,297424,297408,20
A* (Manh),7,0.133,15,6,5
A* (Hamm),7,0.07,15,6,5
BFS,7,0.309,190,91,5
DFS,7,626.705,307931,307915,20
A* (Manh),7,0.129,14,6,5
A* (Hamm),7,0.05,14,6,5
BFS,7,0.062,35,16,3
DFS,7,0.017,10,4,3
A* (Manh),7,0.069,10,4,3
A* (Hamm),7,0.031,10,4,3
BFS,7,0.401,253,121,5
DFS,7,1023.936,493562,493543,20
A* (Manh),7,0.186,15,6,5
A* (Hamm),7,0.054,15,6,5
BFS,7,0.06,35,16,3
DFS,7,0.016,9,4,3
A* (Manh),7,0.063,9,4,3
A* (Hamm),7,0.029,9,4,3
BFS,7,0.007,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.024,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,1.289,731,349,7
DFS,7,160.073,82452,82438,20
A* (Manh),7,0.156,19,8,7
A* (Hamm),7,0.068,19,8,7
BFS,7,0.051,29,13,3
DFS,7,76.693,38628,38614,20
A* (Manh),7,0.079,9,4,3
A* (Hamm),7,0.032,9,4,3
BFS,7,0.066,38,18,3
DFS,7,250.479,125424,125412,20
A* (Manh),7,0.089,10,4,3
A* (Hamm),7,0.036,10,4,3
BFS,7,1.292,712,338,7
DFS,7,617.496,300867,300850,20
A* (Manh),7,0.168,19,8,7
A* (Hamm),7,0.067,19,8,7
BFS,7,0.011,4,2,1
DFS,7,0.008,4,2,1
A* (Manh),7,0.025,4,2,1
A* (Hamm),7,0.011,4,2,1
BFS,7,0.069,41,19,3
DFS,7,831.847,385540,385522,20
A* (Manh),7,0.1,10,4,3
A* (Hamm),7,0.036,10,4,3
BFS,7,0.035,17,8,3
DFS,7,0.016,7,4,3
A* (Manh),7,0.05,7,4,3
A* (Hamm),7,0.024,7,4,3
BFS,7,1.474,778,375,7
DFS,7,2183.73,988769,988755,20
A* (Manh),7,0.364,18,8,7
A* (Hamm),7,0.069,18,8,7
BFS,7,0.116,29,13,3
DFS,7,73.342,38628,38614,20
A* (Manh),7,0.078,9,4,3
A* (Hamm),7,0.035,9,4,3
BFS,7,0.066,38,18,3
DFS,7,261.137,125424,125412,20
A* (Manh),7,0.165,10,4,3
A* (Hamm),7,0.037,10,4,3
BFS,7,0.072,41,19,3
DFS,7,802.716,385540,385522,20
A* (Manh),7,0.094,10,4,3
A* (Hamm),7,0.036,10,4,3
BFS,7,0.391,241,114,5
DFS,7,362.548,178550,178531,20
A* (Manh),7,0.113,12,6,5
A* (Hamm),7,0.045,12,6,5
