Algorytm;Poziom_trudnosci;Czas_ms;Odwiedzone_stany;Przetworzone_stany;Max_glebokosc
A* (Manh);7;0.094;11;6;5
A* (Hamm);7;0.038;11;6;5
BFS;7;0.009;4;2;1
DFS;7;0.007;4;2;1
A* (Manh);7;0.025;4;2;1
A* (Hamm);7;0.011;4;2;1
BFS;7;0.337;218;106;5
DFS;7;2403.928;1154539;1154526;20
A* (Manh);7;0.296;11;6;5
A* (Hamm);7;0.045;11;6;5
BFS;7;0.062;35;16;3
DFS;7;0.016;9;4;3
A* (Manh);7;0.063;9;4;3
A* (Hamm);7;0.028;9;4;3
BFS;7;0.254;162;76;5
DFS;7;106.125;53895;53880;20
A* (Manh);7;0.115;12;6;5
A* (Hamm);7;0.045;12;6;5
BFS;7;0.084;48;23;3
DFS;7;659.832;322458;322441;20
A* (Manh);7;0.09;9;4;3
A* (Hamm);7;0.034;9;4;3
BFS;7;0.012;4;2;1
DFS;7;0.008;4;2;1
A* (Manh);7;0.025;4;2;1
A* (Hamm);7;0.011;4;2;1
BFS;7;0.384;241;114;5
DFS;7;31.828;17381;17362;20
A* (Manh);7;0.12;12;6;5
A* (Hamm);7;0.045;12;6;5
BFS;7;0.064;39;17;3
DFS;7;0.035;20;10;9
A* (Manh);7;0.063;9;4;3
A* (Hamm);7;0.029;9;4;3
BFS;7;0.027;17;8;3
DFS;7;0.013;7;4;3
A* (Manh);7;0.048;7;4;3
A* (Hamm);7;0.023;7;4;3
BFS;7;1.825;1109;532;7
DFS;7;5431.007;2548288;2548277;20
A* (Manh);7;0.462;14;8;7
A* (Hamm);7;0.056;14;8;7
BFS;7;0.068;38;18;3
DFS;7;0.044;26;12;11
A* (Manh);7;0.07;10;4;3
A* (Hamm);7;0.031;10;4;3
BFS;7;0.475;247;117;5
DFS;7;13.494;7306;7284;20
A* (Manh);7;0.125;16;6;5
A* (Hamm);7;0.054;16;6;5
BFS;7;0.246;158;76;5
DFS;7;0.043;25;12;11
A* (Manh);7;0.1;14;6;5
A* (Hamm);7;0.045;14;6;5
BFS;7;0.063;41;19;3
DFS;7;710.074;354468;354449;20
A* (Manh);7;0.094;10;4;3
A* (Hamm);7;0.036;10;4;3
BFS;7;0.085;48;23;3
DFS;7;656.703;322458;322441;20
A* (Manh);7;0.09;9;4;3
A* (Hamm);7;0.033;9;4;3
BFS;7;0.063;35;16;3
DFS;7;0.016;9;4;3
A* (Manh);7;0.063;9;4;3
A* (Hamm);7;0.028;9;4;3
BFS;7;0.25;158;76;5
DFS;7;0.042;25;12;11
A* (Manh);7;0.101;14;6;5
A* (Hamm);7;0.045;14;6;5
BFS;7;0.439;277;131;5
DFS;7;2077.875;992670;992654;20
A* (Manh);7;0.377;16;6;5
A* (Hamm);7;0.058;16;6;5
BFS;7;0.011;4;2;1
DFS;7;0.008;4;2;1
A* (Manh);7;0.025;4;2;1
A* (Hamm);7;0.011;4;2;1
BFS;7;0.323;200;96;5
DFS;7;2713.767;1148134;1148121;20
A* (Manh);7;0.315;13;6;5
A* (Hamm);7;0.051;13;6;5
BFS;7;0.072;41;19;3
DFS;7;744.781;354468;354449;20
A* (Manh);7;0.157;10;4;3
A* (Hamm);7;0.037;10;4;3
